Gene,hCS_d227_2242-1,hCS_d243_1208-2,hCS_d257_8119-1,t.hCS_d224_2242-1,t.hCS_d227_2242-1,t.hCS_d276_8119-1
DAD1,103.9282207,46.20203714,79.11175707,29.34284154,43.42693144,25.6527192
AC243965.2,0.117565861,0.192508488,0,0.266062035,0.174055837,0.571214395
ABHD4,6.230990609,9.04789894,6.592646422,1.254292449,1.958128171,1.973286092
OR6J1,0.705395163,1.925084881,0,0.076017724,0,1.038571628
AL160314.2,26.2171869,31.95640902,36.62581346,11.32664091,8.746305832,9.243287485
OXA1L,13.04981052,13.47559417,8.790195229,10.98456115,12.70607613,13.76107407
SLC7A7,8.935005401,7.700339523,5.860130153,2.926682382,3.524630708,3.686929278
MRPL52,46.20338319,36.96162971,31.49819957,19.11845764,22.71428679,18.22693206
MMP14,9.170137122,12.32054324,9.522711499,0.91221269,0.69622335,0.207714326
LRP10,16.22408875,9.625424404,12.45277658,3.420797589,6.527093904,2.596429069
REM2,0.822961024,2.695118833,1.465032538,4.7130989,6.309524108,4.569715161
RBM23,28.92120169,34.84403634,30.7656833,44.69842183,34.50656977,48.29358068
PRMT5-AS1,4.702634422,1.925084881,0.732516269,3.382788727,2.436781724,3.790786441
PRMT5,19.98619629,12.51305173,18.31290673,10.94655228,11.92282487,11.00885925
AL132780.1,14.69573257,4.620203714,9.522711499,9.160135766,7.571428929,6.075644021
HAUS4,11.75658605,5.775254643,5.127613884,6.87960404,5.308703042,7.010358486
AJUBA,1.763487908,1.155050929,1.465032538,0.228053173,0.174055837,0.103857163
AL132780.2,2.821580653,1.155050929,5.127613884,1.44433676,0.783251269,1.246285953
C14orf93,8.112044377,6.737797083,6.592646422,6.423497694,6.309524108,6.543001254
PSMB5,43.96963184,39.65674855,23.44052061,27.70846047,39.68473094,21.91386134
CDH24,7.876912656,7.122814059,4.395097615,3.914912796,3.045977155,3.167643464
ACIN1,72.77326767,79.31349709,70.32156184,67.95984543,61.09359895,67.14365572
C14orf119,10.11066401,7.700339523,5.860130153,4.789116624,4.78653553,5.608286789
SLC7A8,4.232370979,9.240407428,10.98774404,43.59616483,35.5509048,66.15701268
RNF212B,10.69849331,9.625424404,16.84787419,7.06964835,8.18062436,11.11271641
HOMEZ,9.522834704,11.93552626,8.05767896,5.701329315,5.091133245,6.491072672
PPP1R3E,18.57540597,18.67332334,16.11535792,20.41075895,22.36617511,26.74321941
BCL2L2,29.86172858,16.74823846,29.30065076,20.71482984,22.23563323,24.35450467
BCL2L2-PABPN1,13.4025081,15.01566207,16.11535792,16.87593477,20.49507486,19.99250383
PABPN1,83.82445856,126.6705852,94.49459872,77.53807868,63.96552026,93.52337506
SLC22A17,72.42057009,116.8526523,95.95963125,105.6266278,112.5706129,93.00408925
EFS,5.172897864,4.235186738,5.860130153,4.409028003,2.915435277,1.50592886
CMTM5,0.352697582,0.192508488,0,0.91221269,1.740558375,0.571214395
MYH7,0.117565861,1.540067905,0.732516269,0.798186104,1.000821065,0.727000139
NGDN,35.50488988,24.06356101,32.23071584,12.54292449,13.22824365,12.87828818
ZFHX2-AS1,75.59484833,48.12712202,76.18169199,44.85045728,43.33990353,42.9449368
ZFHX2,235.3668528,81.04607348,192.6517788,85.06383337,75.58374741,71.45372798
AL135999.2,0.940526884,0.96254244,2.197548807,0.646150656,0.478653553,0.830857302
THTPA,0,0.192508488,0.732516269,1.178274725,0.261083756,0.675071558
AP1G2,9.405268843,29.64630717,19.77793927,15.65965118,9.224959385,21.44650411
AL135999.1,3.526975816,7.122814059,4.395097615,2.128496277,1.958128171,2.181000418
JPH4,90.64327847,113.0024825,68.8565293,119.4618536,94.72988953,92.38094627
DHRS2,0.117565861,0.770033952,0.732516269,0.304070897,0.348111675,0.675071558
LINC00596,0.117565861,0,0,0.228053173,0.174055837,1.038571628
DHRS4-AS1,33.03600681,22.71600159,47.61355749,40.36541155,36.59523982,45.02208006
DHRS4,4.34993684,7.122814059,5.127613884,4.256992555,3.045977155,4.88128665
DHRS4L2,17.39974736,12.70556021,13.18529284,22.65328181,22.84482867,21.23878978
AL136419.3,7.876912656,6.545288595,7.325162691,12.31487132,10.83497588,14.43614562
CARMIL3,17.98757666,32.72644297,17.58039046,22.23518433,15.49096953,16.51328888
CPNE6,2.704014792,3.850169762,2.930065076,7.449736971,10.26929441,14.69578853
NRL,11.05119089,5.197729178,14.65032538,7.715799006,7.136289336,9.502930392
PCK2,9.170137122,4.620203714,9.522711499,4.447036865,3.176519033,5.764072533
DCAF11,13.28494224,17.32576393,8.790195229,9.274162352,10.704434,10.28185911
FITM1,0.822961024,1.925084881,0,0.380088621,0.217569797,0.207714326
PSME1,20.69159145,14.82315358,13.91780911,4.827125486,10.44335025,3.479214952
EMC9,13.16737638,10.97298382,8.05767896,8.818056007,9.355501263,7.685430044
AL136295.2,1.998619629,0.770033952,2.930065076,0.380088621,0.913793147,1.038571628
PSME2,13.87277154,13.47559417,5.127613884,10.68049025,7.614942889,9.762573299
RNF31,17.8700108,18.48081486,13.91780911,15.16553598,13.14121573,17.65571767
IRF9,7.406649214,9.04789894,7.325162691,6.233453384,6.527093904,6.179501184
REC8,19.04566941,19.4433573,7.325162691,13.64518149,11.1395736,5.192858138
IPO4,4.4675027,3.080135809,2.197548807,2.736638071,1.784072334,1.713643185
AL136295.17,1.763487908,1.925084881,3.662581346,0.91221269,1.044335025,0.934714465
TM9SF1,17.04704978,14.63064509,10.25522777,11.59270294,11.66174111,11.00885925
AL136295.6,0.117565861,0.192508488,0.732516269,0.266062035,0.565681472,0.259642907
AL136295.7,5.055332003,5.967763131,8.05767896,2.888673519,2.697865481,4.102357929
TSSK4,0.822961024,0.577525464,0,0.532124069,0.870279187,0.986643046
CHMP4A,47.3790418,26.37366287,28.5681345,50.28572456,37.03037942,50.73422401
MDP1,17.39974736,11.55050929,17.58039046,19.76460829,17.49261166,25.44500488
NEDD8,85.47038061,56.40498701,42.48594361,42.56992555,58.65681722,40.86779354
GMPR2,13.16737638,9.432915916,7.325162691,8.51398511,11.31362943,9.866430462
TINF2,5.172897864,5.197729178,5.127613884,6.15743566,5.526272839,6.127572603
TGM1,1.645922048,5.775254643,1.465032538,2.622611485,1.522988578,1.557857441
RABGGTA,4.4675027,6.930305571,2.197548807,4.180974831,5.004105327,4.88128665
AL096870.8,11.40388847,7.892848012,7.325162691,5.055178659,7.52791497,7.685430044
DHRS1,11.40388847,15.01566207,14.65032538,15.96372208,12.5320203,15.83821732
NOP9,4.232370979,5.390237666,1.465032538,2.964691244,4.438423855,2.856071976
CIDEB,0.352697582,0,0,0.304070897,0,0.571214395
LTB4R2,0.235131721,0,0,0.304070897,0.304597716,0.36350007
LTB4R,2.821580653,5.390237666,2.197548807,2.204514002,2.219211928,2.596429069
ADCY4,0.587829303,2.502610345,1.465032538,2.280531726,1.174876903,1.298214534
NFATC4,4.702634422,2.502610345,4.395097615,1.710398794,1.000821065,1.246285953
NYNRIN,13.4025081,17.32576393,10.98774404,8.551993972,7.832512685,6.075644021
CBLN3,0.235131721,0.577525464,0.732516269,0,0.217569797,0.259642907
KHNYN,4.34993684,7.892848012,5.127613884,6.081417936,6.091954311,9.606787555
SDR39U1,15.28356187,20.02088276,9.522711499,12.92301311,13.75041116,12.8263596
AL132800.1,2.586448932,2.695118833,1.465032538,0.19004431,0.913793147,0.675071558
AL136018.1,0.940526884,0.96254244,1.465032538,0.266062035,0.391625634,0.571214395
GZMB,0,0.192508488,0,0.228053173,0.65270939,3.635000696
STXBP6,3.291844095,2.887627321,4.395097615,6.271462246,6.13546827,6.646858416
AL161663.1,0.117565861,0,0,0.152035448,0,0.103857163
LINC02286,0.235131721,0.192508488,1.465032538,0.456106345,0,0.207714326
LINC02306,6.58368819,4.620203714,16.84787419,19.38451967,28.93678298,5.452501045
AL132633.1,1.293224466,1.155050929,4.395097615,6.309471108,7.353859132,0.778928721
NOVA1,235.2492869,199.4387937,314.9819957,412.2441183,382.0960772,314.4275602
AL079343.1,3.644541677,1.732576393,5.127613884,3.724868486,5.43924492,4.51778658
LINC02588,1.058092745,1.347559417,1.465032538,1.748407656,1.479474618,1.557857441
AL110292.1,17.75244494,9.432915916,10.25522777,35.76633923,31.3735647,10.02221621
LINC02294,8.582307819,3.272644297,12.45277658,4.903143211,4.394909896,3.427286371
LINC02293,0.117565861,0.96254244,0.732516269,0.646150656,0.565681472,0.36350007
AL132718.1,1.645922048,0.96254244,0,1.596372208,1.653530456,1.350143116
MIR4307HG,0,0,0,0.076017724,0,0.155785744
LINC00645,9.170137122,2.502610345,7.325162691,15.08951825,14.92528806,0.675071558
AL139023.1,1.175658605,1.540067905,2.930065076,0.570132931,0.435139594,0.311571488
LINC02300,0.587829303,0.770033952,0,0.228053173,0.261083756,0.103857163
FOXG1-AS1,41.61831463,36.76912122,24.90555315,28.5826643,30.37274364,24.09486176
FOXG1,81.59070721,129.750721,37.35832973,42.87399645,62.79064336,29.08000557
LINC01551,117.3307288,103.1845496,54.93872018,68.7960404,79.67405959,57.48493959
LINC02282,4.702634422,1.347559417,1.465032538,2.280531726,2.610837562,2.181000418
LINC02281,67.24767223,48.31963051,22.70800434,20.98089188,17.01395811,14.85157427
LINC02327,12.69711294,23.10101857,5.860130153,3.914912796,4.220854058,4.206215092
LINC02326,21.1618549,28.29874775,8.790195229,8.323940799,7.353859132,10.33378769
AL135878.1,100.6363766,110.4998722,358.2004556,168.8733743,112.440071,426.0220816
AL133166.1,37.97377295,75.46332733,104.0173102,91.56334879,94.90394537,198.2633237
AL158058.1,22.57264522,14.63064509,50.54362257,53.78253987,75.19212178,169.1313895
AL158058.2,4.232370979,7.122814059,25.63806942,24.05960971,21.01724237,81.57980135
PRKD1,21.98481592,22.90851008,127.4578308,48.76537007,67.88177661,102.6108768
AL356756.1,0.822961024,0.577525464,8.05767896,1.102257001,1.610016496,2.492571906
AL355053.1,0.587829303,0,4.395097615,1.026239277,1.261904822,1.557857441
AL133372.3,0.235131721,1.155050929,0,0.91221269,0.870279187,0.519285814
AL133372.2,1.645922048,2.117593369,2.197548807,1.786416519,3.829228424,1.973286092
G2E3-AS1,132.9669883,41.77434191,104.0173102,66.97161502,40.46798221,64.59915523
G2E3,96.40400564,82.20112441,68.12401303,53.59249556,61.70279438,54.05765321
SCFD1,133.20212,115.3125844,136.9805423,136.0337174,145.1625684,147.7887426
AL121852.1,6.348556469,5.582746154,5.127613884,3.534824175,4.264368018,4.310072254
COCH,25.6293576,24.64108647,27.83561823,29.60890357,24.32430328,24.92571906
AL049830.3,19.98619629,10.39545836,20.51045554,20.75283871,14.09852283,18.90200362
STRN3,168.7070099,168.2524186,188.2566812,137.7061074,148.4261154,143.0632417
AP4S1,86.4109075,42.73688436,87.90195229,84.56971817,76.88916619,83.29344453
HECTD1,139.080413,81.81610744,128.1903471,128.8120336,122.6223375,126.2383813
AL136418.1,10.34579573,15.78569602,16.84787419,6.385488832,5.091133245,5.816001114
HEATR5A,45.14529045,47.35708807,57.13626899,48.68935235,38.68390987,36.09036406
AL139353.2,36.68054849,10.39545836,43.95097615,22.38721978,17.57963958,27.83371962
DTD2,17.04704978,11.55050929,15.38284165,23.5654945,16.88341623,21.65421843
NUBPL,85.70551233,88.74641301,78.3792408,70.35440374,67.88177661,55.66743924
AL163973.2,0,0.192508488,0,0.19004431,0.304597716,0.207714326
AL355112.1,4.114805119,2.117593369,4.395097615,3.116726692,2.175697968,1.713643185
LINC02313,0.705395163,1.732576393,0,0.304070897,0.217569797,0.311571488
AL352984.1,2.586448932,2.887627321,1.465032538,2.546593761,1.784072334,1.817500348
ARHGAP5-AS1,4.232370979,1.347559417,2.930065076,1.178274725,2.04515609,1.090500209
ARHGAP5,105.5741428,79.1209886,81.30930587,72.59692661,97.1231573,56.08286789
AL161665.1,12.2268495,7.507831035,10.98774404,6.689559729,5.830870555,5.971786859
AKAP6,353.7556744,313.0188016,425.5919524,525.4345096,631.5616062,545.6655331
AL136298.1,118.3888216,25.02610345,118.6676356,99.01308576,80.97947837,99.5470905
NPAS3,59.60589129,68.14800478,325.9697398,43.36811165,62.83415732,30.9494345
AL161851.1,0,0,1.465032538,0.038008862,0.043513959,0.155785744
AL161851.2,0.235131721,0.192508488,2.930065076,0.076017724,0,0
EGLN3,21.39698662,27.5287138,42.48594361,11.40265863,13.27175761,8.827858834
EGLN3-AS1,1.293224466,0.577525464,2.197548807,0.950221552,0.69622335,0.519285814
SPTSSA,15.16599601,15.20817056,11.72026031,4.827125486,13.924467,5.192858138
EAPP,52.55193966,31.76390053,37.35832973,43.63417369,42.0779987,45.38558012
SNX6,77.94616554,56.01997003,68.8565293,94.10994255,87.55008624,89.88837437
CFL2,17.16461564,14.05311963,13.18529284,20.37275008,27.93596191,23.36786162
BAZ1A,81.12044377,52.74732574,59.3338178,43.02603189,38.94499363,37.44050717
AL121603.2,0.352697582,0.770033952,0,0.228053173,0.565681472,0.259642907
SRP54,70.18681874,55.82746154,55.67123645,61.49833887,62.5295596,59.97751149
FAM177A1,74.06649214,78.54346314,54.93872018,63.20873767,73.79967508,66.9359414
PPP2R3C,76.30024349,57.36752945,76.91420826,58.38161218,52.52134895,55.92708214
PRORP,65.36661846,37.53915518,55.67123645,66.32546436,63.18226899,54.21343896
PSMA6,64.42609157,54.67241062,49.8111063,63.74086174,56.0024657,51.14965266
NFKBIA,9.993098146,12.70556021,10.25522777,7.60177242,8.572249994,5.192858138
RALGAPA1,225.8440181,217.1495746,225.6150109,342.5358652,369.7381127,334.3162069
AL162311.3,0.822961024,0.96254244,0.732516269,0.608141794,0.435139594,0.571214395
BRMS1L,28.21580653,52.16980027,30.03316703,28.54465544,34.28899998,28.87229125
AL133304.3,3.762107537,12.8980687,6.592646422,3.230753278,3.568144668,1.921357511
AL133304.1,0,0.192508488,0,0,0,0
AL133304.2,0.235131721,0,0,0.152035448,0.130541878,0.051928581
LINC00609,6.818819911,6.737797083,10.98774404,6.917612902,8.572249994,3.479214952
PTCSC3,4.820200282,2.310101857,11.72026031,2.736638071,3.263546952,1.402071697
AL162511.1,0.822961024,0.385016976,0,0.418097483,0.913793147,0.467357232
MBIP,27.04014792,26.37366287,30.7656833,24.89580467,27.23973856,25.23729055
AL132857.1,3.056712374,4.427695226,4.395097615,1.938451967,2.001642131,2.336786162
SFTA3,0.705395163,0.96254244,0.732516269,0.19004431,0.261083756,0.051928581
SLC25A21,9.757966425,15.40067905,16.11535792,14.02527011,17.84072334,16.66907462
AL162464.2,0.352697582,1.347559417,2.930065076,1.064248139,1.479474618,1.661714604
AL162464.1,1.293224466,1.155050929,1.465032538,1.064248139,1.087848984,1.194357372
SLC25A21-AS1,2.586448932,0.96254244,3.662581346,1.140265863,1.218390862,1.298214534
MIPOL1,134.1426469,118.3927202,84.97188722,102.3958745,113.7019758,80.80087262
AL121790.2,7.406649214,5.967763131,3.662581346,3.040708968,2.610837562,3.01185772
AL121790.1,2.939146513,5.582746154,2.930065076,2.052478553,1.914614212,1.194357372
TTC6,3.644541677,10.20294987,6.592646422,35.53828606,39.98932865,51.14965266
LINC00517,0,0,0,0.72216838,0.478653553,0.415428651
AL359233.1,0,0,1.465032538,0.874203828,2.001642131,1.246285953
AL392023.2,0.705395163,0,5.860130153,25.19987557,39.46716114,24.66607615
AL392023.1,0,0,0,1.330310173,1.34893274,1.350143116
SSTR1,0.470263442,0.385016976,1.465032538,6.385488832,20.2339911,8.308573021
CLEC14A,0,0,0,0.570132931,0.609195431,0.259642907
AL355835.1,1.293224466,1.540067905,1.465032538,6.195444522,4.655993652,8.308573021
LINC00639,1.763487908,3.657661274,2.930065076,1.824425381,1.610016496,3.063786301
SEC23A,60.42885232,50.43722388,51.27613884,76.66387485,79.36946188,72.54422819
SEC23A-AS1,0,0,0,0,0.174055837,0.36350007
GEMIN2,26.68745034,22.90851008,17.58039046,19.91664374,19.40722588,18.22693206
TRAPPC6B,40.67778775,38.11668064,41.75342734,55.4549298,67.79474869,56.44636796
AL109628.2,34.79949472,15.01566207,39.55587853,28.65868202,25.45566623,28.56071976
PNN,103.1052597,92.21156579,76.91420826,166.0987274,136.8078882,167.0542463
MIA2,73.36109698,85.85878569,77.64672453,159.5612031,164.917906,141.4015271
AL132639.2,0.705395163,0.192508488,0,1.254292449,0.826765228,1.86942893
FBXO33,41.50074877,47.93461353,42.48594361,61.23227684,72.32020046,66.72822707
AL049828.1,324.7169068,259.8864589,234.4052061,398.7129634,418.5172612,328.604063
AL049828.2,41.50074877,29.45379868,27.83561823,43.2160762,48.12643906,32.24764904
AL390800.1,30.91982132,63.91281804,30.03316703,14.63341191,26.36945937,1.246285953
LINC02315,317.4278235,234.28283,192.6517788,251.2385785,463.9023208,71.76529946
AL121821.2,4.114805119,6.545288595,9.522711499,5.815355901,12.74959009,3.790786441
LRFN5,309.6684767,263.3516117,273.2285684,382.2171173,713.0632521,352.9585676
AL445074.1,2.939146513,1.347559417,1.465032538,2.736638071,2.349753806,1.298214534
AL442163.1,6.701254051,12.51305173,13.18529284,12.50491563,18.58046065,7.789287207
LINC02307,4.232370979,2.310101857,6.592646422,10.87053456,21.01724237,2.129071837
LINC02277,1.881053769,0.192508488,2.930065076,4.180974831,7.092775376,0.311571488
AL356022.1,6.230990609,0.96254244,5.860130153,13.79721694,18.18883501,0.36350007
LINC02302,2.351317211,0,0,5.207214107,9.616585019,0.155785744
AL049870.2,1.175658605,0.577525464,1.465032538,0.494115207,0.348111675,0.311571488
C14orf28,4.702634422,3.272644297,3.662581346,4.903143211,5.613300758,3.894643603
AL049870.3,7.876912656,2.502610345,5.127613884,9.23615349,5.134647205,8.516287346
KLHL28,175.2906981,97.40929497,158.2235141,110.3017178,101.3004974,113.4120217
TOGARAM1,92.0540688,79.50600558,82.77433841,96.92259835,91.03120299,92.27708911
AL121809.1,0,0.192508488,0,0.114026586,0.174055837,0.207714326
PRPF39,48.67226626,45.81702016,32.23071584,58.41962104,49.257802,58.41965405
FKBP3,44.43989528,49.47468144,42.48594361,54.96081459,65.27093904,57.27722526
FANCM,26.92258206,17.7107809,17.58039046,15.12752711,16.92693019,19.57707518
MIS18BP1,14.10790326,10.97298382,14.65032538,13.56916377,12.66256217,12.51478811
LINC00871,5.525595445,5.967763131,5.860130153,7.145666074,5.395730961,2.077143255
MDGA2,386.909247,512.4575953,460.020217,1363.643945,1095.028787,1101.612925
LINC00648,3.879673398,3.465152786,7.325162691,1.558363346,3.307060912,1.194357372
AL358335.2,2.468883071,1.347559417,2.930065076,1.786416519,1.740558375,1.350143116
RPS29,421.9438735,183.4605891,199.2444252,57.62143494,88.63793522,44.50279424
LRR1,7.406649214,3.657661274,5.860130153,2.584602623,1.871100253,2.544500488
RPL36AL,65.36661846,44.27695226,52.74117138,25.57996419,44.64532231,19.62900376
MGAT2,6.348556469,5.775254643,0.732516269,2.964691244,5.265189083,3.738857859
AL139099.1,1.058092745,1.732576393,0,1.026239277,0.739737309,0.571214395
DNAAF2,10.93362503,9.432915916,10.25522777,13.75920808,11.40065735,14.38421704
AL139099.2,0.352697582,0,0,0.570132931,0.261083756,0.36350007
POLE2,86.4109075,39.46424006,68.8565293,66.05940233,51.69458372,39.36186468
KLHDC1,29.27389927,29.64630717,40.2883948,63.7788706,60.1798058,73.47894265
AL591767.1,21.51455248,7.700339523,24.90555315,18.70036015,15.57799745,24.92571906
KLHDC2,69.36385772,53.90237666,64.46143168,60.24404642,56.65517509,59.14665419
NEMF,112.2753968,73.73075094,94.49459872,120.7541549,108.9589542,121.4609518
AL627171.2,153.1883163,37.92417215,171.408807,8.361949661,19.92939339,8.256644439
AL627171.1,1.645922048,1.155050929,2.197548807,3.116726692,2.74137944,5.452501045
ARF6,12.34441536,14.43813661,6.592646422,2.774646933,10.00821065,2.959929139
LINC01588,28.21580653,43.31440982,30.03316703,26.22611485,24.32430328,18.53850355
VCPKMT,21.04428904,19.4433573,11.72026031,17.33204112,17.31855583,17.65571767
SOS2,115.9199385,93.7516337,109.1449241,144.0535873,145.0755405,138.7012409
L2HGDH,76.06511177,46.58705412,54.93872018,69.2901556,65.18391113,64.39144091
DMAC2L,29.97929444,25.60362892,39.55587853,22.57726409,22.84482867,24.71800474
AL359397.2,0.352697582,0.385016976,0,0.152035448,0,0.415428651
CDKL1,73.94892628,66.2229199,79.11175707,80.04666358,64.74877153,58.21193973
MAP4K5,156.9504238,94.32915916,131.1204122,166.744878,185.7610925,142.1804558
AL118556.1,35.85758746,6.930305571,30.7656833,15.2415537,18.66748857,19.42128944
ATL1,89.35005401,89.70895545,72.51911064,100.9515377,119.1412207,91.44623181
SAV1,24.10100141,17.32576393,15.38284165,12.12482701,11.22660152,10.07414479
NIN,241.3627117,190.1983862,137.7130586,141.3169493,182.4975456,175.778248
AL606834.2,1.175658605,0.96254244,0,0.456106345,1.044335025,0.882785883
AL133485.2,1.058092745,3.272644297,0,0.418097483,0.478653553,0.778928721
AL133485.3,0,0.385016976,0.732516269,0.038008862,0.261083756,0.155785744
AL358334.1,1.175658605,2.117593369,2.197548807,0.342079759,0.348111675,0.415428651
PYGL,4.585068561,18.09579788,8.790195229,1.748407656,2.610837562,2.544500488
ABHD12B,2.11618549,7.315322547,4.395097615,0.684159518,0.783251269,0.882785883
AL358334.2,0.470263442,2.502610345,0,0.532124069,1.218390862,0.519285814
TRIM9,111.4524358,179.8029279,174.3388721,363.5167571,335.7101965,387.0756456
AL358334.4,14.93086429,13.09057719,15.38284165,49.79160935,32.80952536,49.9033667
AL591770.1,1.293224466,0.385016976,2.197548807,1.786416519,1.261904822,3.063786301
TMX1,22.9253428,12.51305173,19.045423,9.4261978,11.22660152,7.270001393
LINC00519,4.585068561,2.502610345,5.127613884,0.760177242,0.435139594,0.519285814
LINC00640,0.587829303,0.96254244,1.465032538,0.304070897,0.478653553,0.207714326
AL358332.1,1.293224466,2.117593369,1.465032538,0.532124069,0.043513959,0.467357232
FRMD6-AS2,7.289083353,3.657661274,10.25522777,4.218983693,2.175697968,3.063786301
FRMD6,22.10238178,16.74823846,29.30065076,9.198144628,18.44991877,15.73436016
AL122125.1,0.587829303,0.577525464,0,0.114026586,0.130541878,0.415428651
FRMD6-AS1,3.526975816,0.96254244,6.592646422,3.382788727,2.436781724,7.633501463
AL079307.1,0.940526884,1.540067905,2.197548807,0.304070897,0.130541878,0.103857163
GNG2,136.8466617,119.1627541,147.2357701,103.8782201,131.3686433,97.36609008
AL358333.2,2.704014792,1.540067905,2.930065076,0.91221269,0.69622335,1.973286092
AL358333.3,1.763487908,1.732576393,1.465032538,0.456106345,1.131362943,0.36350007
AL358333.1,1.175658605,1.155050929,1.465032538,0.418097483,0.391625634,0.467357232
RTRAF,47.49660766,29.64630717,24.17303688,17.63611201,28.3711015,14.64385995
NID2,2.351317211,6.160271619,2.197548807,1.064248139,1.34893274,1.194357372
PTGER2,0.470263442,0.385016976,0.732516269,0.228053173,0,0.155785744
TXNDC16,88.99735643,131.6758059,81.30930587,85.10184224,86.46223725,82.8260873
GPR137C,182.932479,256.4213061,197.7793927,186.4714775,202.2093692,185.0215355
ERO1A,59.95858887,64.29783502,55.67123645,48.27125486,58.04762179,57.06951093
AL133453.1,33.15357267,37.73166366,36.62581346,16.15376639,18.44991877,25.18536197
PSMC6,45.85068561,52.55481725,46.88104122,45.99072314,54.65353296,48.44936643
STYX,19.63349871,17.32576393,21.97548807,12.31487132,15.0993439,12.20321662
GNPNAT1,20.22132801,21.56095067,16.11535792,23.90757426,29.19786673,27.57407671
AL139317.3,0.822961024,1.732576393,0.732516269,0.950221552,1.087848984,1.454000279
AL139317.5,110.7470406,58.90759735,157.4909979,112.6582673,82.76355071,100.0144477
AL139317.1,3.997239258,5.00522069,10.25522777,5.359249556,4.09031218,6.958429905
FERMT2,55.25595445,45.04698621,60.79885034,87.30635624,69.23070935,64.65108382
AL352979.4,0.117565861,0.385016976,0,0.266062035,0.130541878,0.207714326
DDHD1,85.23524889,79.1209886,106.9473753,126.0753956,137.4170837,122.6553092
AL356020.1,1.175658605,0.385016976,1.465032538,2.850664657,2.610837562,2.908000557
AL365295.1,11.28632261,20.9834252,19.045423,22.31120205,24.4113312,24.19871892
AL365295.2,0.470263442,0.577525464,1.465032538,0.91221269,1.435960659,1.609786023
AL163953.1,0,0.192508488,0,0,0.174055837,0.311571488
LINC02331,1.763487908,1.540067905,1.465032538,0.570132931,0.609195431,0.778928721
BMP4,0.705395163,1.347559417,0.732516269,0.418097483,0.435139594,0.051928581
AL138479.2,0,0,0,0,0,0.051928581
CDKN3,7.876912656,13.47559417,5.860130153,3.458806451,2.697865481,4.206215092
CNIH1,32.80087509,29.83881565,27.83561823,28.50664657,28.93678298,26.32779076
GMFB,27.98067481,33.30396844,15.38284165,17.59810315,26.28243146,14.74771711
CGRRF1,10.69849331,11.3580008,6.592646422,8.628011696,13.14121573,11.37235932
SAMD4A,25.86448932,49.47468144,47.61355749,149.5268635,164.7873641,95.91208981
AL133444.1,0.235131721,0,1.465032538,1.482345622,1.218390862,1.298214534
GCH1,2.23375135,6.545288595,5.860130153,16.91394363,21.88752156,9.347144648
WDHD1,19.51593285,8.277864988,12.45277658,19.08044877,18.27586293,16.14978881
SOCS4,24.10100141,28.68376472,14.65032538,14.29133215,21.49589593,13.29371683
MAPK1IP1L,56.66674478,60.06264828,52.00865511,43.5201471,59.44006849,48.65708075
LGALS3,25.6293576,19.82837427,28.5681345,6.081417936,12.83661801,4.050429348
DLGAP5,3.526975816,0.96254244,2.197548807,0.342079759,1.044335025,0.259642907
AL158801.2,0.117565861,1.155050929,1.465032538,0.608141794,0.565681472,0.155785744
FBXO34,61.01668162,61.60271619,54.93872018,90.11901203,97.51478293,94.92544676
AL158801.3,22.10238178,8.0853565,24.17303688,27.82248706,20.75615862,24.35450467
ATG14,41.50074877,35.22905332,43.95097615,57.46939949,45.42857357,60.80836879
TBPL2,2.586448932,2.502610345,2.197548807,1.254292449,0.913793147,0.934714465
KTN1-AS1,16.57678634,16.94074695,17.58039046,10.45243708,9.181445426,10.22993053
KTN1,140.3736375,141.6862472,114.272538,126.9115905,129.8021408,105.1034487
AL355773.1,1.998619629,3.272644297,2.930065076,3.610841899,3.263546952,2.596429069
LINC00520,5.878293027,2.310101857,3.662581346,4.333010279,3.481116749,3.427286371
AL163952.1,3.879673398,4.427695226,5.127613884,8.742038282,7.745484767,8.775930253
AL138995.1,0.352697582,0.192508488,1.465032538,0,0.174055837,0.051928581
PELI2,49.49522729,68.34051327,49.07859003,37.89483551,48.82266241,44.19122275
AL355073.1,6.58368819,2.887627321,2.930065076,2.508584898,1.522988578,4.15428651
AL355073.2,0.587829303,1.347559417,0.732516269,0.19004431,0.261083756,0.36350007
LINC02284,6.936385772,10.01044138,11.72026031,3.458806451,6.440065986,9.243287485
TMEM260,53.13976896,47.16457958,54.93872018,56.17709818,61.83333625,60.28908298
AL161757.2,4.4675027,1.925084881,3.662581346,3.07871783,4.220854058,4.310072254
AL161757.5,8.112044377,8.662881964,8.05767896,3.230753278,1.653530456,4.258143673
OTX2-AS1,5.055332003,6.160271619,12.45277658,2.432567174,1.610016496,1.246285953
AL161757.4,2.704014792,2.117593369,5.127613884,0.19004431,0.348111675,0.36350007
EXOC5,105.9268403,95.86922707,79.84427333,89.35883479,99.73399486,80.12580107
AP5M1,30.91982132,30.60884961,30.03316703,27.86049592,41.81691495,32.14379187
AL355834.2,0.470263442,0.385016976,0,1.976460829,1.697044415,1.86942893
AL355834.1,0.235131721,0.192508488,0.732516269,0.342079759,0.348111675,0.675071558
NAA30,21.7496842,24.64108647,19.77793927,20.44876781,30.76436927,27.93757678
CCDC198,4.937766143,3.465152786,7.325162691,3.344779865,3.524630708,4.777429487
SLC35F4,14.57816671,30.22383263,57.13626899,57.81147925,74.1042728,56.80986803
