Gene,hCS_d227_2242-1,hCS_d243_1208-2,hCS_d257_8119-1,t.hCS_d224_2242-1,t.hCS_d227_2242-1,t.hCS_d276_8119-1
LINC02681,0.150027692,0.230134282,0.239894023,0.127730861,0.093137232,0.127079436
BTRC,21.12638545,23.24942051,22.03986108,29.41326437,30.90114344,28.99757271
DPCD,16.38043326,11.12159944,19.07107829,11.09144748,11.76632391,10.9653045
POLL,2.980236429,1.409956977,3.414070061,3.783366887,2.874621516,3.745258664
FBXW4,5.714631604,6.586239923,8.97829196,10.06996082,8.426856918,11.863522
AC010789.2,2.013660711,1.982009203,3.20450747,2.776366289,2.684698037,3.613453016
AC010789.1,1.19365577,1.802746518,1.457999231,0.853938102,0.226423337,0.926817855
FGF8,0.213419674,0.740229259,0.160878627,0.266495749,0.478860302,0.441894376
NPM3,7.707025986,7.347103079,3.733609238,4.179790546,6.339783737,3.042785629
OGA,18.45433766,18.44396264,17.74748551,18.35789633,17.41963123,17.25229548
KCNIP2-AS1,27.16206373,22.44617391,27.21378014,12.91824106,9.056199548,10.06831627
KCNIP2,2.899416531,3.721494072,2.308910612,3.390721046,2.236695787,2.475232908
ARMH3,21.9742687,20.17401727,24.07033918,27.60254843,24.78129803,24.73873102
HPS6,0.697863804,1.329819186,0.646794029,0.5267793,0.848205291,0.296097591
LDB1,3.465048169,5.620665524,2.975005252,4.17080175,3.772377431,3.992095968
PPRC1,2.614522272,3.364138522,2.035808163,2.090890155,1.90081222,2.259046385
NOLC1,4.679427945,5.288186938,3.490971661,3.413679647,5.324574136,3.208576143
ELOVL3,0,0.223211989,0,0.168939269,0.168939535,0.313745007
PITX3,0.169660427,0.397603899,0.239798094,0.993064985,0.517222159,0.790400298
GBF1,19.06591937,16.1144322,19.51029856,20.13992164,17.17950482,18.61399379
NFKB2,0.572167552,1.253506598,0.743076789,0.702420382,0.570717458,1.424298505
PSD,2.681327826,4.200263913,1.171722355,9.046826443,7.248944257,7.603554361
FBXL15,6.848853803,6.244895945,4.948377579,5.51837876,6.875181039,4.404287797
CUEDC2,24.67579053,19.832959,20.79130307,20.23221753,18.3808745,18.91870642
RPARP-AS1,1.539878381,0.770173598,1.520511963,1.731627512,2.246127909,1.655310508
C10orf95,1.258435137,0.831571367,0.622049424,2.398960627,2.153432807,3.075512663
MFSD13A,4.813140237,8.097232718,3.746990683,7.197406994,6.389134145,5.99728119
ACTR1A,7.122302796,10.28331377,4.678555545,7.179283843,7.468905759,6.423179199
AL121928.1,3.548255693,1.690350779,1.753916706,3.813293299,4.25591439,4.335823514
SUFU,6.974921785,7.469465611,6.771900506,7.992931497,6.98951951,7.042695643
TRIM8,3.242717583,4.445015329,3.323847084,4.930080589,3.268755152,4.057444338
AL391121.1,1.842148765,1.516259079,1.41121603,3.681849164,2.783307017,5.302732514
ARL3,26.33756866,19.36896178,26.06829611,16.13162925,17.51194437,13.21591514
SFXN2,2.119958136,0.983027882,1.848281966,2.210888075,1.674360278,2.159584129
WBP1L,6.26772141,4.827283403,6.746783684,7.135004357,7.035372951,6.997478965
CYP17A1,0.125377752,0.075555315,0.270032684,0.111827412,0.087365303,0.139071368
AL358790.1,2.033492218,1.690999915,3.62615319,1.740586413,1.375833335,1.494023843
BORCS7,12.63489199,14.05555079,15.14719642,8.887014864,9.327397046,9.017820562
AS3MT,6.741448396,7.83850932,8.158844678,7.993240864,6.685178744,9.105008164
AL356608.3,7.815509288,6.762779822,8.239771,6.20611888,4.611942672,7.129282397
AL356608.1,0.702202781,2.078692578,0.650054291,0.951828567,0.901354227,1.186109173
CNNM2,5.744027624,4.956399064,6.194937526,7.157461331,6.54350922,7.132490328
NT5C2,23.19941396,20.46359152,22.94371773,26.78454135,24.17447419,26.75595027
RPEL1,0.398383391,0.160049569,0.357508061,1.554558536,0.66624042,1.487711066
INA,9.144813112,13.27375116,1.733325764,9.806896012,16.51460604,6.736204704
PCGF6,11.91872252,10.0866346,11.42997722,15.70214128,13.9566072,15.80198423
TAF5,3.542936852,3.582699053,2.722118374,3.222235345,2.766844947,4.004845748
ATP5MD,117.1553904,127.3784118,57.73000704,55.11003745,81.94207372,41.49311674
PDCD11,3.693395479,3.091937801,3.131527367,3.979937899,3.737941355,3.921812588
CALHM2,0.234020029,0.411324304,0.110254658,0.22829631,0.228296669,0.343221694
NEURL1-AS1,4.112263453,1.564299626,2.433480386,25.51198919,18.8665759,28.72139642
NEURL1,6.292030139,8.457930959,3.990888212,19.37506284,15.85787502,18.74501514
AL121929.3,1.248428165,2.165037172,0.392117492,5.115153988,5.145609422,5.864543644
SH3PXD2A,4.769083732,5.956761524,3.663013118,8.77777174,7.979576413,7.840956369
AL121929.2,3.15330549,2.420302671,1.27624386,8.225171695,8.154989776,8.61046004
SH3PXD2A-AS1,4.729695725,2.280904892,2.421524492,4.256629496,2.627059301,2.830356401
STN1,0.798122654,0.648701444,1.083871486,0.669687712,0.868615131,0.874034652
SLK,4.280239891,4.415330726,3.987337192,6.275363465,8.190660447,7.49628813
COL17A1,0.247162518,0.308923836,0.245150577,0.338410327,0.266498551,0.41299958
SFR1,2.140792491,1.552136346,1.891122939,1.279164888,1.631590432,1.610280665
CFAP43,9.154111685,6.445760255,21.10957205,2.670011784,3.391019063,2.825626664
GSTO1,18.1726032,8.836799555,12.85665373,15.2035352,22.48364421,16.04904974
GSTO2,2.192163639,1.058961865,1.189112294,2.008685531,2.936783878,3.593875408
ITPRIP,0.336451904,0.685299966,0.563604402,1.426351288,1.199433651,2.34362704
ITPRIP-AS1,0.158834349,0,0.71838884,0.347086969,0.309899566,1.052394154
CFAP58-DT,0,0,0.239462947,0.535505609,0.966886647,1.381267327
CFAP58,0.729209359,0.594053937,1.952264371,4.064995312,5.360720995,9.517501074
LINC02620,0,0,0,0,0,0.278746798
AL161646.1,0.631836652,0.867282756,1.247418298,3.680687286,4.380729194,5.700207128
SORCS3,8.284904335,20.70859932,19.0645881,101.2963734,133.6595608,79.32993604
SORCS3-AS1,0,0,0.148961692,0.407146283,0.601467046,0.761040314
LINC02627,0.246492415,0.15809691,0,0,0.063280006,0.094016055
AL731574.1,5.477979037,1.656489713,1.258053148,1.585960489,1.177979751,1.646475256
LINC02624,0.190826249,0.167702471,0.359618498,0.055847692,0.151254405,0.061736522
SORCS1,10.73956758,7.960393979,8.062768359,30.32870197,34.11005184,38.00584339
AL133395.1,6.658307111,2.959920123,6.079863871,16.20515982,10.44631779,25.58283183
LINC01435,2.692005463,1.073563451,0.911451784,2.428533792,4.798320278,5.493607998
LINC02661,1.068711113,1.538511761,1.246775593,0.357453366,0.409582626,0.276601392
XPNPEP1,4.973179179,4.029285584,5.98063272,5.694599139,5.178523186,5.528401783
ADD3-AS1,2.895460136,1.704215214,7.485002837,2.535669652,2.691224459,2.949237601
ADD3,30.54195787,25.16344415,46.38941824,30.80952097,29.64127979,28.71637662
MXI1,21.73773498,22.48849536,34.78086803,17.23712506,19.1040098,15.69521747
AL360182.2,0.838239826,0.483554018,0.891107858,0.805157369,0.566127165,0.534034055
SMNDC1,5.922040517,7.175797566,7.278140373,4.092181786,3.627166831,4.720109007
AL355512.1,1.46668471,1.548817881,1.110046895,3.20639838,3.240880876,3.448450952
DUSP5,0.466239903,2.465457864,0.210273972,3.246832824,5.06152177,3.106508748
SMC3,12.34199734,13.70267664,9.761349921,13.2337737,12.55191107,12.23422051
RBM20,5.845861301,1.855451816,7.210187963,5.034069694,4.124347868,1.182935444
AL136368.1,2.645126633,2.550415832,2.848474451,1.06166324,1.400807865,1.486572353
PDCD4-AS1,1.090689748,1.241515619,1.321355308,0.334404209,0.456006457,0.483925461
PDCD4,14.9561804,21.18632856,14.94681684,9.18075511,11.69052665,10.13616484
BBIP1,5.110749104,4.935540917,4.554163262,5.108992403,5.563460588,4.952890744
AL158163.2,1.212223748,1.948031902,1.359807446,0.675757078,0.971402326,0.851593591
AL158163.1,1.323227863,1.791701062,1.63935549,1.319549903,1.165365198,1.731400585
SHOC2,16.46314257,18.81946602,15.766275,17.20060379,23.35649149,16.20083159
ADRA2A,1.156284576,0.974057801,0.834323723,0.353644462,0.487786232,0.404414807
AL136119.1,0.892230553,2.140583126,3.837859739,4.343189203,6.800996501,10.73997379
GPAM,2.137982551,1.488645373,1.661324542,1.957897457,2.182142837,2.280560608
TECTB,0.138627875,0.137170819,0.241897131,0,0,0.047839137
ACSL5,1.209075858,2.052193664,1.186460888,1.127857068,0.704911776,1.066555265
AL157786.1,0.763224412,1.77118738,1.017349797,0.755453244,0.70823853,0.925046704
ZDHHC6,5.102142377,4.43413745,3.972030929,4.606615085,5.221890377,5.198389792
VTI1A,19.2365549,20.15443429,19.60335159,25.08611521,25.96028815,22.71740727
AL139120.1,39.53271581,15.95019138,39.45720601,22.330185,20.56296156,27.08022547
AL158212.5,4.769645499,1.994806679,3.902724196,3.016090913,2.767935885,2.734823306
AL158212.3,0.987059696,1.64941337,0.844704555,0.614034635,0.851276628,0.518341999
AL158212.1,12.69948689,24.62095876,15.10897163,15.31716043,9.291674427,16.13545751
TCF7L2,19.40925099,20.70271699,31.73543195,26.30127971,22.95750151,27.98517937
AL158212.2,8.366979132,3.458462435,8.525401468,2.313733473,3.084982814,3.001039198
AL133482.1,0.302132754,0.180947762,0.72754029,0.078598165,0.204683042,0.208526175
HABP2,0.066789187,0.140870076,0.136355347,0,0,0.095074245
NRAP,0.105889566,0.168745484,0.113079725,1.111504697,1.353228106,1.934870501
CASP7,2.231807288,1.895492928,4.216457198,1.473307583,1.506050119,3.2138885
AL592546.2,2.233504738,0.328425417,4.841857728,0.512676974,1.367140746,1.813554954
DCLRE1A,1.481548012,0.682009568,1.030390976,0.913643627,1.135604033,0.924390571
NHLRC2,4.895664385,4.414590101,5.075257445,4.098918567,5.049896687,4.531592769
AL592546.3,5.033168161,1.520908716,4.389218252,2.606378413,2.287516565,3.763959249
ADRB1,0.31911122,0.401967206,0.375859906,1.540966288,1.225770565,1.094339281
AC022023.2,0.125229726,0.396197087,0.098333183,0,0.137437897,0.162058371
CCDC186,3.568136102,4.108436714,2.977288057,6.213017008,7.158772922,6.607359029
VWA2,0.2480546,0.169925129,0.269692646,1.258335626,1.070331542,1.693916849
AC005383.1,0,0.531999973,0.356503825,0.442911942,0.609004878,0.70504496
AFAP1L2,0.612498612,1.020734169,0.776093246,5.339870017,4.070278399,5.208308029
ABLIM1,14.0227427,9.935165799,18.51443429,38.48136362,37.80581458,30.4269178
AL137025.1,2.035003659,2.861452391,2.907606705,2.685900828,2.67617351,2.716094037
FAM160B1,4.607269313,4.273202488,4.079422339,6.228684327,6.311451661,5.552115633
TRUB1,5.498625365,5.817528354,6.04073394,5.349352362,6.670271722,7.035071428
ATRNL1,21.40901337,32.95671711,24.11353632,47.76144067,61.91692495,42.33052551
AC016042.1,21.31119049,12.03926911,25.16856195,32.32139083,23.6139433,33.87998495
GFRA1,0.901840358,1.913880623,1.077954405,1.805998845,2.544653928,1.727899243
AC012470.1,0,0.059849997,0.120320041,0.157787379,0.12456918,0.121179602
CCDC172,0.327721275,0.533574475,0.801798813,0.094229075,0.084133235,0.232139163
PNLIPRP3,0.408499999,0.430798967,0.769832017,0.059776321,0.174347877,0.59471463
C10orf82,0,0.483102755,0,0.255055554,0.527279138,0.325326635
AC016825.1,0.240248195,0.257384359,0.258717612,0.616063927,0.904008271,0.710634218
HSPA12A,2.589061622,3.226417549,3.49730433,6.745293631,7.459806831,6.930280957
ENO4,45.65394129,16.23870891,42.22122938,22.32635873,24.82778373,19.95840917
SHTN1,18.50213052,18.02230496,16.80874924,14.94412375,18.03171582,12.20837637
AC023283.1,0.888540967,0.803180693,0.9967175,1.485957972,0.990640205,1.01843929
SLC18A2,2.027719724,2.382895589,1.633746837,2.075598103,1.598270389,2.152480897
AL391988.1,0.195142265,0.5670784,0,0,0.171332754,0.202025117
PDZD8,5.157548269,4.915465959,5.165998738,5.825267402,6.738551273,5.619646209
AC005871.2,11.29257864,8.587450518,4.632651984,7.599055353,4.271665049,2.505188269
EMX2OS,3.143381271,2.978495925,1.686417398,2.80062588,1.906205507,2.072166508
EMX2,4.237764713,9.138555566,1.938173876,2.422447176,1.867608169,1.895362355
AC005871.1,1.595031248,1.734431913,0.480942423,0.647304148,0.373445288,0.594464224
AL356419.1,0.906217336,1.600217444,0.476594543,0.394739879,0.308391015,0.545453768
LINC02674,0.303884714,0.699213821,0,0,0.134751224,0.171601645
RAB11FIP2,7.596192306,7.203706415,6.612003627,7.796597913,10.07743669,8.056983353
AC022395.1,26.43926856,5.927015529,26.20482647,20.14631173,17.19982724,22.45120146
CASC2,2.973478303,1.766536967,5.676097126,1.72030998,2.614432959,1.850366292
AL354863.1,0.583041004,0.511287852,0.315056752,0.210387754,0.15901425,0.694470744
FAM204A,3.867125284,4.241558623,3.418934092,4.403463965,5.600767851,3.911631487
LINC00867,0.466800962,0.396560846,0.586468097,0.557845193,0.640384519,0.543673658
CACUL1,5.955589026,7.304857927,5.849605336,5.305668078,5.659801245,4.88598544
AL139407.1,1.160639759,1.353951251,0.939713742,0.402578685,0.553546562,0.453928946
AL157388.1,4.997250878,6.752236182,7.161214609,1.127349972,1.352060369,1.556094399
NANOS1,2.165224146,2.234797199,2.398027371,0.559345851,0.493108302,0.773232654
EIF3A,11.74069684,11.74198335,10.08030756,8.919688904,9.613328069,9.349168215
DENND10,5.568791341,3.653269439,4.884153403,6.349925236,5.719265216,6.458429251
SFXN4,13.16671225,6.06746664,12.92349636,29.97503132,20.70281221,33.8320334
PRDX3,10.3141263,12.01425663,6.974898686,4.402720352,6.238363564,4.178314684
GRK5,4.985466562,6.947430159,6.632281184,4.732994489,4.770899631,5.442834619
AL583824.1,2.803863985,2.889346311,4.397067648,1.707129101,1.765329459,2.593954783
RGS10,1.665142511,4.571274495,2.958701916,2.654759949,1.926096347,1.108204499
TIAL1,7.754606031,11.94675921,6.672762794,7.987806982,7.621228786,8.040915545
BAG3,5.681609304,6.639406146,6.888635028,2.074994886,3.131869611,2.170060114
INPP5F,11.10273121,12.85024275,6.831946063,19.98945275,22.54390687,16.08787408
MCMBP,8.066338858,8.693092363,5.99040507,7.52906011,6.799816285,6.562499731
SEC23IP,6.607986598,5.633247174,5.317926712,5.274642669,5.263348137,6.129362761
PLPP4,3.718165278,3.342211597,3.498171313,9.129345621,13.7470406,17.15490907
LINC01561,0.083563218,0.274165795,0,0.119561799,0.108692716,0.259531715
AC023282.1,5.263776733,2.389855392,8.217626589,5.082626319,6.877370591,8.640062316
WDR11-AS1,6.529859708,3.424633891,7.608113544,5.582472418,6.268837388,8.4525551
AL391425.1,1.079085834,0.270695673,1.222053633,0.391423984,0.518934128,0.660847056
WDR11,7.008186235,6.110531718,6.969854549,7.565740143,8.065533466,7.059042888
AC010998.2,8.873477837,2.681790585,12.0011166,3.670712447,3.405821026,4.86932251
AC010998.1,2.185345039,2.440204331,1.897674018,1.80584076,3.417308198,1.330837782
FGFR2,15.30076557,7.763871977,5.637333166,9.665965751,4.896192318,4.160909634
ATE1,20.17017399,20.28348485,21.93949469,30.20527813,27.65203491,32.23565396
AL731566.3,6.500884454,3.495088783,3.483166077,3.805130549,3.54399971,4.849686229
NSMCE4A,6.475115562,4.947284425,4.67469791,6.234970047,5.090120058,6.473259954
AL731566.2,2.065223732,0.865317045,1.788739996,1.965870487,2.319975029,1.749326833
TACC2,4.050389612,3.341857079,2.978522807,7.343191073,6.587118678,7.213389582
AC063960.2,0.544246852,0.161450321,0.882839297,0.301087491,0.302432107,0.748879876
BTBD16,0.550101536,1.933767229,0.926733458,0.809849138,1.000116472,2.342732932
PLEKHA1,1.772648544,2.549993468,1.425456451,3.157345773,3.748244687,3.137973284
BX842242.1,0.627721975,1.495199925,0.53007095,3.043775089,1.927459551,2.013507855
ARMS2,1.741274944,1.562831217,1.489471237,5.898417526,2.204681585,3.758803263
HTRA1,29.63213607,27.19668983,24.94309908,29.10710987,20.91846865,21.64143338
DMBT1,0.025849744,0.027260815,0.040595595,0.020174004,0,0.030106675
CUZD1,0.437972979,0.180246166,0.161048749,0.6085863,0.427261602,0.154826581
FAM24B,3.913721532,1.206830865,0.905768087,4.400745966,4.973453601,0.506470275
C10orf88,4.158049347,3.676649572,3.569108614,5.009545253,6.31947839,6.095791736
PSTK,4.676116453,3.594051993,3.908279525,4.669991705,4.692227932,4.471815073
IKZF5,2.684139532,3.460415067,2.754891616,2.2385994,3.115828473,2.422716816
ACADSB,3.415738379,3.987677881,4.291382732,4.197148278,4.948672471,4.689873407
BUB3,2.42074039,3.304803357,1.96078412,1.828470528,1.920331045,1.278007185
LINC02641,0.735268307,2.634105265,1.668494222,1.414552619,1.462373914,0.472063204
GPR26,0.097039064,0.226035463,0.251220006,1.372365189,2.854317537,1.19031921
CPXM2,3.001851436,4.867405356,5.904073352,1.03743184,1.339409411,1.427875753
CHST15,6.526147261,2.240400437,9.811063721,7.822381336,9.018887298,6.535754923
OAT,16.10096478,13.04725224,14.90169152,26.38105369,24.61665436,18.76172917
NKX1-2,0.084942492,0,0,0.169412783,0.322253084,0.078167551
AL445237.1,0,0,0,0.187710299,0,0.172387367
LHPP,9.69035303,9.083844058,9.876039554,19.03727915,14.74956149,16.09146171
FAM53B,6.206778567,5.631317029,4.35354853,8.572898609,9.10962417,8.754892819
FAM53B-AS1,8.712858191,4.019199343,5.321791869,8.08988729,9.390062508,8.681466957
EEF1AKMT2,13.07218426,9.344292913,11.07101522,17.27425079,16.50709677,15.81934784
ABRAXAS2,9.373709864,8.412080795,9.019365803,10.90129946,11.27549909,10.69175033
AL731577.2,84.30961564,86.50607132,91.85928068,71.8067994,75.42921943,69.36308535
ZRANB1,7.772350664,10.39554401,7.376042127,5.647470924,7.523066646,5.486480351
AL731577.1,9.602856801,0.821459236,10.27555699,8.947675043,6.554039793,9.828156848
CTBP2,16.74263444,11.948346,15.52118854,22.82360974,15.45339863,17.89788133
AL731571.1,0.161912715,0.654218832,0.154318605,0.07407433,0.032679903,0.069361461
AL157888.1,0.766583315,0.239534558,0,0.398844818,0,0.581989052
TEX36,1.507286499,1.070414415,1.578073449,0.837694343,0.935723875,0.472863613
AL158835.1,0.485368219,0.324102134,0.659915329,0.326907494,0.29188215,0.406120128
EDRF1-DT,2.207575299,1.291309026,2.718030035,2.384445866,1.817625971,2.504840674
EDRF1,4.423888501,4.844285507,4.672636361,6.764554446,5.301048064,7.068483301
EDRF1-AS1,12.63113986,5.298976506,13.85923406,10.41664757,8.76973705,12.76117198
MMP21,6.209079792,2.460279562,6.439820443,3.464212396,3.050092593,5.233642373
UROS,2.96519749,3.081480413,3.060389363,3.5782066,2.979769916,3.05988029
BCCIP,9.450276329,7.771980036,8.841167987,9.6899597,7.910586213,9.253244648
DHX32,10.89457139,7.918274047,12.62039889,13.4858731,11.11772787,13.71685177
FANK1,9.671997991,12.91995892,23.42533537,2.935469576,3.599450495,3.226455746
ADAM12,3.789736008,5.50024305,10.75047769,3.355826097,4.02987613,4.878003
AL589787.2,0.054972572,0.147233991,0.06906511,0.036773513,0.045966963,0.178864736
LINC00601,0.12973285,0.462129429,0.26078499,0.28349398,0.607488054,1.450533423
C10orf90,1.38312669,2.325406091,2.532679057,2.088953421,2.032144074,5.275461131
AL589787.1,0.836438466,0.45897756,1.255911017,0.485607998,0.716471943,3.125833796
DOCK1,13.19495575,16.89803629,18.95780679,25.58614492,20.04004255,29.50174127
AL359094.1,3.996814296,1.947187801,4.49048207,3.365209556,2.075308989,3.959816445
INSYN2A,11.37712061,7.102199643,14.73424416,26.08017425,27.92738057,32.77468504
NPS,0,0,0,0,0.766484927,2.09163338
CLRN3,0,0.173526693,0.232567417,0.330212883,0.154787532,0.191641802
PTPRE,3.849228502,3.873812141,6.411852183,23.44729699,20.12801407,25.82287566
AL158166.2,8.791863415,1.557166767,11.80923686,19.06664857,23.39857731,22.98559677
AL158166.1,0,0,0,0.82875868,0,0.761106486
AL390236.1,0.511867951,0.112901336,0.870060602,1.327679703,1.365867329,1.807969241
MKI67,0.556801877,0.6811919,0.619509006,0.208066893,0.395880109,0.124569835
LINC01163,0.80751582,0.480901292,0.310325963,0.059314101,1.093605454,0.0885174
AL390763.1,1.051061053,0.985276251,0.770295548,0,0.51267778,0.544066486
MGMT,6.635007416,3.834556694,5.530064173,6.261649773,6.042429057,7.20070508
AL355531.1,0.254412304,0.095395563,0.370773555,0.166783564,0.248190217,0.242314814
AL157832.2,0.206775906,0.060573131,0.146128561,0.090773339,0.075644568,0.13379318
LINC02666,12.57455978,16.5647323,12.53999544,11.93165109,11.26683814,15.51554911
EBF3,4.785438764,6.132810074,3.261420066,0.225106186,0.23661767,0.34611714
AL354950.2,0.731514331,0.391845498,0.656458767,0,0,0.865503468
AL354950.1,1.173808207,2.25069707,0.93845866,0.333119686,0.416400262,0.441894376
C10orf143,1.205816458,1.497395197,1.330459084,1.295258942,0.989676618,1.225314519
AL139123.1,0.986693749,0.991004601,1.062547214,0.550034831,0.618790157,0.583711641
GLRX3,8.649563361,9.810862794,7.80716582,9.562698445,10.84807344,9.359746983
LINC02646,4.603800574,25.86287345,4.743721714,4.471813231,3.941922484,2.160211524
TCERG1L,0.299712985,0.410625464,0.557577949,0.076469278,0.101209497,0.071604034
LINC01164,0,0,0,0.380207003,0.139300199,0.095653966
PPP2R2D,7.527201034,9.208263173,6.489990085,9.557227233,9.118895357,9.448003054
BNIP3,17.40935421,31.3697156,21.50768495,7.430789802,12.04784759,8.360641597
AL162274.2,10.58870142,4.962982883,8.83055679,10.32972039,10.7749839,14.26972773
AL162274.1,2.898075901,1.009055687,3.294251191,2.563322613,1.965576102,4.17183707
JAKMIP3,0.921418965,0.871494946,1.056402322,5.082113357,4.137688421,6.055028393
AL512622.1,0.835492558,0.818799959,0.524837962,1.95613891,1.51897389,1.376074592
DPYSL4,3.867348345,7.469751601,3.010721212,6.028813146,5.264766288,5.435826384
STK32C,7.616913926,8.259580333,6.376130609,9.312818835,8.129591051,7.108492279
LRRC27,3.006841949,1.889802688,3.675027429,2.523511975,2.10550077,1.991598741
PWWP2B,1.625762866,2.768972433,0.978116123,1.617272795,1.552494972,1.386783749
AL451069.2,0.714273252,1.913050409,0.640986675,1.751962795,0.895891474,1.584570743
AL451069.1,0.086025611,0.264964464,0.0617593,0.047955186,0.047955261,0.063614154
INPP5A,9.021162288,10.2876473,7.688240015,19.78021754,18.90573013,17.39484888
NKX6-2,0,0.184605911,0.343633651,0,0.096057678,0.147244949
CFAP46,0.869678189,0.886945104,6.178493209,1.53431851,1.124763356,6.551751223
LINC01166,0,0.043388772,0.058151368,0.144491777,0.180615005,0.383346324
LINC01167,0,0,0,0,0.342633991,0.259722688
LINC01168,0,0.023685842,0,0.027607218,0.04929868,0.057548692
ADGRA1,0.740979456,1.424153211,1.001192996,5.419149871,6.578458213,6.281654609
ADGRA1-AS1,0.201328912,0.366971009,0.259966878,3.033362414,2.062253228,2.663271881
KNDC1,3.944561022,3.542019936,7.505514569,8.930146652,10.11518524,10.10799085
AL592071.1,0,1.253329349,0,0,0,0.38449143
ADAM8,0.579006724,1.896703327,0.623518678,1.122241966,0.88761534,0.803629873
TUBGCP2,4.968904672,5.163558425,5.208855755,7.718924553,5.746182964,6.884699453
AL360181.2,0.290468949,0.226907337,0,0.453383343,0,0.501190107
ZNF511,3.561469946,4.87752636,3.010705172,3.502777514,3.254798381,3.755619569
CALY,6.252416509,11.84486452,1.530573963,47.71159276,65.46406983,40.0259411
AL360181.1,5.105833722,6.330221421,3.931617182,16.06759356,12.85409506,12.61800572
PRAP1,0.606921102,0.910295281,0.305003539,0.663126104,0.59207781,1.047212974
FUOM,1.384034988,0.671073982,0.779480174,1.564351031,1.420023257,1.086990576
ECHS1,21.38241185,26.85154258,16.30917059,11.20529062,14.4465131,11.0068726
PAOX,2.747707163,2.133816426,3.181345065,7.831273692,4.191577575,5.71713124
MTG1,10.31691933,9.387534418,11.74230108,17.93913524,9.490913592,14.78289869
SPRN,1.327322998,2.325016763,0.754675744,4.68039549,6.805109148,2.487492383
SCART1,1.478413866,3.211275297,1.439376965,0.740676972,0.951668123,0.861184049
CYP2E1,1.00157751,1.408334745,0.530242937,1.78947104,1.579308998,0.169556645
SYCE1,1.548917799,0.307994202,0.196564835,4.468997505,5.792306077,0.056691147
AL731769.2,1.027671139,1.635688508,1.331468118,1.223929501,1.294944511,0.930928315
AC069287.1,1.005994812,1.611010707,1.316549395,2.060918889,0.858717554,1.822585103
LINC01001,2.235463622,1.09236029,3.684960801,1.51572507,1.368794689,4.242902659
AC069287.3,16.36193344,11.9615994,11.0539186,6.665787135,4.567677581,6.179018815
BET1L,2.656048673,4.898828502,1.781671184,1.938346634,1.689176969,1.71148388
ODF3,0.116934767,0.082211957,0.085698476,0.091259798,0.095062439,0.070617847
AC069287.2,2.798251684,1.831229176,2.45428661,1.236140996,1.648190586,1.202506996
RIC8A,1.545879948,2.936496606,1.566270357,1.174614397,1.185230246,1.487766152
SIRT3,3.487353571,3.780677497,4.593910984,5.404961393,4.536085841,5.40140873
PSMD13,6.399939044,8.691902944,4.992529755,5.647631617,6.032583236,4.879034386
AC136475.3,0,0,0.354182405,0.137508708,0,0.218891865
PGGHG,0.845496731,1.585155965,0.96107856,0.969581232,0.38154877,0.500181829
IFITM2,9.211486357,6.499226115,1.949380474,0.873710545,2.605807475,0.813337672
AC136475.2,0,0,0,0,0,0.48022195
AC136475.1,1.573899408,1.535610734,2.138796238,0.752034904,1.049717037,1.163865951
IFITM3,41.7590544,49.28963575,20.67474397,4.746738466,11.89255067,8.232058396
AC136475.5,0.4271736,0.422683769,0.864654382,0.296338264,0.27781756,0.466809329
AC136475.9,0,0,0,0,0,0.31563884
B4GALNT4,8.616076654,19.95404896,11.04998492,17.74882042,10.46663453,18.5433425
SIGIRR,0.615474014,0.65821301,0.217818126,0.906550542,0.964057129,1.148723138
ANO9,0.092767244,0.155614492,0.110414524,0.064777745,0.038104616,0.045492268
PTDSS2,3.811743795,4.89742782,3.730240512,6.359676523,4.69046223,6.05013679
AC138230.1,2.053842947,0.727333698,1.777579614,1.567267922,1.291217079,1.606525639
RNH1,6.559225326,5.925241687,5.710674939,6.302575676,4.482373207,6.675697262
AC137894.3,8.539499921,6.379942052,7.743988169,9.044693516,6.201011535,9.472174472
HRAS,10.51023782,15.76083878,8.465524655,10.11478945,11.33826906,7.426411072
LRRC56,0.602823745,1.582262199,0.41310606,1.496930236,1.368624081,1.361641984
LMNTD2,0.867965589,1.10772748,0.709464755,1.289488144,1.26500618,0.530486727
AP006284.1,3.070666029,2.70224304,2.047021962,3.707161968,2.53094899,1.492170216
RASSF7,4.580797776,4.553995952,3.922563087,5.823499241,6.079874476,2.845420112
MIR210HG,5.183679751,6.18114747,7.349170447,2.323369876,2.190900476,3.28479262
PHRF1,3.651339466,4.39513824,3.988455099,5.122787667,4.047540113,5.211909279
IRF7,1.090630095,1.326904068,0.99122258,0.706285154,0.486703676,0.960934172
CDHR5,0.610337286,1.041582597,0.855277805,0.439687022,0.366406428,0.583259502
DRD4,2.766066847,7.021761672,2.435151509,1.496930236,2.265095365,2.194751882
DEAF1,15.41146994,15.39767092,15.35983757,18.64175775,15.45292052,15.64496666
AC131934.1,57.3878951,35.7913482,54.39826192,44.73556313,38.51154532,37.77324756
EPS8L2,0.697843694,1.672868258,1.211373552,0.839796544,0.639202582,0.915480246
TMEM80,5.151429832,3.04953205,3.301482879,3.398704537,3.151795059,3.198334019
AP006621.4,10.0259107,15.27239923,19.39514831,4.623601059,6.557521426,7.489777424
TALDO1,13.96955472,11.88341901,10.26848747,9.779532256,11.52269911,8.385960457
GATD1,3.597070469,4.196871513,5.002906815,6.249833156,4.877324235,5.648548948
