Gene,hCS_d227_2242-1,hCS_d243_1208-2,hCS_d257_8119-1,t.hCS_d224_2242-1,t.hCS_d227_2242-1,t.hCS_d276_8119-1
AC136297.1,0.151527969,0.227270389,0.266522259,0.851453918,0.827803722,0.972609522
LINC02689,0.424278312,0.482949576,0.228447651,1.087968895,0.886932559,1.223605528
BRSK2,27.36595112,46.27793287,19.83687103,52.41171896,45.35181818,54.56025673
AC091196.1,0.545500687,0.99430795,0.609193736,0.780499425,0.384337442,0.721613516
MOB2,10.54634661,24.63042836,10.28014429,17.99878977,18.32993955,17.9775889
DUSP8,14.75882413,38.35187807,7.043802572,20.7896665,29.65311189,18.41683191
KRTAP5-AS1,20.54719253,17.75549911,14.08760514,56.88185203,49.25432144,46.77938055
KRTAP5-1,0.303055937,0.19886159,0.228447651,0.496681452,0.827803722,0.784362518
KRTAP5-2,1.272834936,0.142043993,0.76149217,4.943163025,5.498981865,6.431772645
IFITM10,3.091170558,13.9203113,2.360625727,4.091709107,4.464227213,6.149402139
CTSD,33.18462511,74.60150505,42.87200917,17.07638136,19.66033839,16.44023837
AC068580.3,0,0,0.190373042,0,0,0.407868509
LSP1,0.303055937,1.448848727,0.380746085,0.331120968,0.20695093,0.407868509
MRPL23,14.9103521,7.869237204,4.721251454,5.061420513,5.025951167,3.262948073
MRPL23-AS1,0,0,0,0.21286348,0,0.188247004
LINC01219,0.333361531,0.227270389,0.609193736,0.30746947,0.236515349,0.345119508
H19,1.39405731,9.033997945,0.266522259,0.283817973,0.561723954,0.376494008
TH,0,1.676119116,0,2.270543782,1.389527676,0.376494008
TSPAN32,2.575975465,2.215886288,3.921684675,6.078434916,3.488601398,5.396414122
CD81-AS1,11.66765358,11.9316954,14.04953054,25.30710257,22.43939374,18.32270841
CD81,114.646061,140.0269682,135.2029348,77.88438201,79.52828612,51.76792617
TSSC4,12.21315426,18.97707744,8.909458388,5.794616943,8.366730473,5.145418116
KCNQ1,19.51680235,30.48264087,17.32394687,36.82538196,22.0550563,30.40189118
KCNQ1OT1,102.7965739,160.8506175,92.02632874,204.3252889,253.5148898,201.1105495
CDKN1C,4.182171931,13.49417932,3.769386241,3.784239636,2.779055351,1.851095542
SLC22A18,3.060864964,8.920362751,5.368519798,6.196692404,5.82419047,4.674800605
PHLDA2,0.848556624,6.96015565,0.571119127,0.82780242,1.685171862,0.784362518
NAP1L4,97.64462292,107.044353,95.83378959,137.8882317,103.534594,117.4347561
AC131971.1,2.121391559,1.221578339,1.561058948,1.158923389,1.626043025,1.505976034
CARS,47.1858094,56.27782997,38.95032449,73.05947648,57.70974517,71.50248711
CARS-AS1,16.15288145,5.9658477,15.03947036,12.60624829,10.11103117,14.65189183
AC108448.3,2.333530715,0.312496784,0.304596868,2.010377307,1.832993955,0.188247004
OSBPL5,37.21526907,38.09619888,22.8447651,62.01422704,51.94468353,44.11254799
ZNF195,29.3661203,38.72119245,21.39792998,31.05441651,34.17646794,33.35109425
AC127526.1,5.758062804,8.15332519,9.442502907,3.64233065,2.719926514,2.353087553
AC127526.2,24.75967006,20.34069978,39.59759284,9.531553584,7.923264193,6.588645148
ART1,0.969778999,1.164760741,0.799566778,0.283817973,0,0.407868509
CHRNA10,1.333446123,6.278344484,1.827581208,1.986725809,1.153012327,1.725597539
NUP98,76.0973458,86.19229486,75.57809787,91.5312962,79.9717524,86.56224745
PGAP2,26.57800568,18.72139826,29.08900089,40.77518208,30.42178677,36.95916183
RHOG,5.15195093,6.193118088,5.8254151,4.824905536,3.784245585,4.078685092
STIM1,80.79471282,62.69821844,114.8330192,81.43210667,72.43282565,68.45916054
RRM1,22.66858409,21.19296373,18.16158825,15.32617053,19.15774327,15.02838584
LINC02749,0.212139156,1.079534346,0.380746085,0.283817973,0.266079768,0.501992011
TRIM21,1.121306967,0.909081554,1.370685906,1.608301845,1.95125163,1.819721041
OR52I2,0.606111874,0.681811166,0.685342953,0.30746947,0.236515349,0.282370506
OR52I1,1.969863591,1.107943144,2.322551118,1.750210832,0.85736814,1.380478031
TRIM68,2.485058684,3.011332648,1.484909731,1.537347352,2.15820256,1.75697204
OR51E2,0,0,0,0.449378457,0.532159535,0.87848602
MMP26,2.606281059,2.499974274,2.741371812,3.003740211,4.139018608,3.796314586
OR52A5,0.212139156,0.227270389,0.571119127,0.141908986,0.177386512,1.003984023
OR52A1,0,0.19886159,0,0.189211982,0,0.564741013
HBB,0,0,0,0.118257489,0.147822093,0.313745007
HBD,0,0.19886159,0.228447651,0.189211982,0.354773024,0.345119508
HBG2,0.151527969,0.369314381,0.266522259,0.425726959,0.20695093,0.188247004
AC104389.5,21.94124984,27.13040263,32.66801409,36.09218553,23.23763304,23.46812653
OR51B5,0.181833562,0.227270389,0,0.354772466,0.502595117,0.219621505
OR51M1,1.06069578,0.653402367,1.713357382,1.537347352,1.153012327,2.070717047
OR51I2,2.394141903,1.306804734,2.589073378,5.368889984,1.685171862,2.164840549
UBQLNL,0.515195093,1.534075123,0.418820693,1.56099885,0.561723954,0.596115513
TRIM6,2.69719784,2.670427066,3.198267114,3.1219977,3.074699538,2.070717047
TRIM34,4.879200587,4.232910987,5.901564317,4.588390559,3.222521631,3.043326569
TRIM5,37.76076976,20.99410214,60.9574482,37.81874486,23.91761467,21.42878398
TRIM22,17.3347996,23.52248522,28.40365794,21.8303324,17.47257141,12.36155328
OR52N5,0,0,0,0.30746947,0.147822093,0.282370506
OR52E5,0.151527969,0.312496784,0.342671476,0.449378457,0.236515349,0.219621505
OR56A3,0.181833562,0.19886159,0.190373042,1.0406659,0.413901861,0.407868509
OR56A1,0,0.170452791,0,0.449378457,0.443466279,0.345119508
AC022762.1,1.484974092,4.346546181,2.208327293,1.490044357,1.537349769,1.129482025
AC022762.2,2.151697153,4.602225368,1.903730425,2.365149773,2.867748607,2.980577567
C11orf42,19.51680235,9.488538722,11.23200951,23.34402826,17.7682156,16.28336587
FAM160A2,17.97121707,17.04527914,21.5121538,27.31747987,22.79416676,27.73505862
CNGA4,3.303309714,2.017024698,4.873549888,6.669722359,3.636423492,4.925796611
CCKBR,2.848725808,2.954515051,1.789506599,36.04488253,38.43374422,34.66882328
AC068733.3,3.333615308,3.721552613,3.959759284,1.513695854,1.034754652,2.823705064
SMPD1,11.12215289,20.45433497,14.16375436,6.835282843,7.7754421,7.09063716
APBB1,28.82061961,40.70980835,26.69030056,63.33871091,65.60344494,60.23904136
HPX,3.697282432,6.704476463,3.160192505,3.051043207,3.045135119,2.541334557
TRIM3,9.031066924,17.13050554,7.08187718,21.8776354,21.75941211,20.86404297
ARFIP2,9.970540329,12.89759455,8.10989161,10.19379552,8.603245822,10.25946173
TIMM10B,9.364428455,9.829444305,8.376413869,20.15107606,16.43781676,13.77340581
DNHD1,104.9785766,76.30603296,119.2877484,83.39518098,69.9789789,82.70318386
RRP8,11.33429205,18.60776306,9.556726733,13.81247467,11.50055885,13.08316679
ILK,44.88258428,42.10183948,63.12770089,59.55447127,44.96748074,59.07818483
TAF10,21.15330441,23.09635324,19.53227416,11.82574886,14.39787187,10.94970075
TPP1,18.54702335,24.85769875,21.24563154,9.839023054,9.401485125,8.596613194
DCHS1,22.30491697,44.54499616,15.38214183,22.39796835,22.20287839,21.46015848
AC091564.4,0.545500687,0.738628763,0.304596868,0.141908986,0.295644186,0.188247004
AC091564.5,25.21425396,9.318085931,16.71475313,18.80294069,20.07424025,23.15438152
MRPL17,11.30398645,10.90897865,7.462623265,4.233618093,8.366730473,4.078685092
OR2AG2,0.606111874,1.420439929,0.571119127,1.750210832,2.128638141,2.258964051
OR2AG1,1.181918155,0.59658477,1.142238255,3.973451618,2.660797677,3.482569578
OR6A2,0.454583906,1.19316954,0.571119127,1.395438366,3.074699538,1.75697204
AC087280.2,16.18318704,18.01117829,15.95326096,43.6370133,58.33059796,38.30826536
OR10A2,1.666807654,0.767037561,1.218387472,2.365149773,3.074699538,2.572709058
OR10A4,0,0.170452791,0,0.165560484,0.20695093,0.313745007
OR2D3,0.181833562,0,0,0.118257489,0.236515349,0.43924301
ZNF215,8.697705394,9.772626708,7.043802572,9.815371556,12.65357117,12.23605528
ZNF214,9.940234736,4.147684591,12.79306845,10.406659,10.52493303,9.475099213
NLRP14,0.909167811,0.511358374,1.408760514,1.064317398,0.679981629,1.003984023
SYT9,22.27461137,23.8633908,55.77930145,19.89090959,28.85487258,18.79332592
AC107884.1,11.18276408,11.81806021,23.91085414,6.693373857,8.810196752,5.867031632
OLFML1,5.182256524,5.482898124,6.548832661,0.993362905,1.359963257,1.066733024
PPFIBP2,8.758316581,17.64186391,8.909458388,10.99794644,13.68832583,8.627987694
CYB5R2,1.151612561,1.874980706,0.685342953,1.064317398,1.359963257,0.941235021
OVCH2,2.151697153,4.005640598,1.028014429,0.756847927,1.448656513,0.533366512
AC044810.2,1.121306967,1.874980706,1.713357382,0.189211982,0.266079768,0.43924301
NLRP10,0.333361531,0.511358374,0.49496991,0.189211982,0,0.345119508
EIF3F,40.76102353,50.68129665,29.39359776,22.09049888,33.55561515,20.20517846
TUB,23.5777519,24.00543479,20.1795425,34.95691364,38.52243748,37.96314586
AC116456.1,0.121222375,0,0.190373042,0.567635945,0.532159535,0.658864515
RIC3,50.0648408,33.49397351,66.28789339,107.3777997,81.2430224,110.030374
RIC3-DT,6.000507554,3.749961411,5.939638925,4.446481573,2.15820256,8.282868187
LMO1,15.27401923,9.403312327,12.5646208,8.183418213,4.878129074,13.1772903
STK33,188.2886537,135.2258812,402.8293579,72.68105251,82.75080775,85.84063393
TRIM66,18.88038488,16.96005275,23.53010805,21.30999945,20.36988444,20.86404297
AC091053.2,0.636417468,0.19886159,1.25646208,0.851453918,0.65041721,0.627490014
RPL27A,475.4947652,285.7925136,321.5781434,75.02255079,132.1233869,47.59511757
ST5,110.1002219,55.14147802,157.743103,82.99310552,58.00538935,79.7853553
AC091053.1,0.545500687,0.823855159,1.066089038,0.189211982,0,0.250996006
AC026894.1,74.82451086,10.90897865,107.7130674,23.76975521,18.12298862,30.65288719
AKIP1,15.60738076,11.36351943,15.42021644,23.69880072,15.0778535,21.30328598
C11orf16,2.394141903,2.698835864,2.094103467,1.206226384,0.886932559,1.160856526
TMEM9B,25.48700431,18.38049267,35.44746051,19.58344012,26.66710561,19.98555695
TMEM9B-AS1,19.66833032,11.36351943,35.63783355,13.24483873,12.15097606,17.50697139
NRIP3,4.242783119,11.44874582,4.416654586,16.57969991,17.7682156,21.05228997
AC079296.1,6.242952303,10.96579625,14.3541274,12.91371776,12.47618466,15.90687186
SCUBE2,13.9405731,40.17004118,23.64433188,28.00337331,25.72104421,29.46065616
DENND5A,155.6495293,133.3224917,172.6302749,168.9899513,146.1369213,162.6140372
AP006259.1,0.181833562,0.113635194,0,0.118257489,0.295644186,0.250996006
TMEM41B,64.12663628,61.6186841,62.21391028,73.10677947,63.68175773,74.10657067
IPO7,70.61203334,82.66960384,57.83533031,63.14949893,65.83996029,62.2156349
AC132192.1,16.81960451,8.721501161,11.99350168,17.73862329,10.70231954,12.29880428
AC132192.2,6.394480272,3.068150246,6.32038501,4.399178577,5.262466516,5.114043615
ZNF143,25.33547634,36.70416775,26.15725604,27.81416133,19.86728932,22.90338552
WEE1,22.24430578,26.16450348,31.94459653,6.740676852,5.498981865,7.874999677
SWAP70,36.63946279,34.97123104,38.75995145,51.72582553,39.32067678,45.52440053
LINC02709,1.151612561,2.38633908,1.066089038,1.608301845,1.093883489,1.098107525
SBF2-AS1,40.9428571,42.95410344,46.10835089,46.33328405,30.3035291,45.61852403
SBF2,390.032991,358.9451699,424.6841832,434.7381797,432.0248495,384.3690082
AC011092.2,179.5909483,118.9192308,190.715714,117.3114287,77.78398542,110.6892385
AC011092.3,58.52010145,26.73267945,72.30368153,29.87184163,20.54727095,32.03336522
AC100763.1,64.15694188,19.09071264,70.51417494,29.51706916,23.76979258,30.30776768
ADM,18.09243944,6.107891693,27.07104664,2.90913422,1.803429536,3.890438088
AMPD3,10.03115152,8.35218678,15.15369418,8.3253272,7.065896053,11.82818677
RNF141,26.30525534,25.02815154,24.93886857,14.19089864,23.6515349,14.30677232
MRVI1-AS1,3.030559371,7.613558017,10.7370396,0.591287443,1.034754652,4.172808594
LYVE1,1.484974092,7.329470031,7.234175614,0.591287443,0.709546047,3.231573573
MRVI1,13.51629479,17.9543607,33.65795391,6.527813372,6.090270238,10.03984023
CTR9,35.51815582,24.51679317,28.47980716,26.0166475,29.29833886,27.13894311
EIF4G2,93.03817268,115.8510806,74.8546803,60.00384973,95.25655683,54.15238822
AC116535.1,7.424870458,10.19875869,7.119951789,8.916614643,7.745877681,7.278884164
ZBED5,43.24608222,54.11876128,36.55162416,39.82912217,48.89954842,41.72808594
ZBED5-AS1,13.9405731,9.801035507,15.11561957,8.467236186,8.218908379,7.059262659
AC069360.1,0.57580628,0.284087986,1.789506599,0.425726959,0.532159535,0.690239016
LINC02752,1.363751717,1.9886159,2.665222595,2.341498275,3.104263956,2.917828566
GALNT18,83.34038269,76.84580013,81.21313992,127.9546027,235.5101588,137.4516876
CSNK2A3,0.24244475,0.426131979,0,0.52033295,0.502595117,0.564741013
AC104031.1,0.697028655,0.142043993,0.571119127,0.756847927,1.448656513,0.752988017
AC104383.2,1.181918155,1.39203113,2.855595637,0.898756914,1.123447908,1.035358523
USP47,128.0108278,129.7998007,128.9206244,141.9089864,186.0784509,151.0682209
DKK3,75.67306748,55.56761,77.74835055,52.50632495,65.42605843,37.83764785
AC124276.2,0,0,0,0.473029955,0.443466279,0.941235021
MICAL2,18.97130166,17.07368794,15.38214183,170.2907836,115.2716682,132.463142
AC079329.1,0.333361531,0.113635194,0,1.277180877,1.123447908,1.035358523
PARVA,12.84957173,27.44289942,13.70685906,27.15191939,25.60278653,27.54681162
AC107881.1,4.060949557,10.51125547,5.901564317,0.756847927,0.827803722,1.662848537
TEAD1,207.2296498,177.6118087,243.3728975,262.7208367,258.3930188,235.8107473
AC013549.3,0.939473405,0,0.799566778,0.118257489,0.354773024,0.564741013
AC013549.1,0.939473405,0.767037561,0.989939821,0.662241936,0.413901861,0.941235021
LINC00958,6.939980959,6.079482894,12.75499385,3.997103116,4.907693493,6.400398144
RASSF10-DT,1.515279685,0.880672756,3.388640156,1.324483873,1.596478606,1.882470042
RASSF10,1.969863591,1.818163108,3.007894071,1.797513827,1.626043025,1.411852532
AC013762.1,0.969778999,1.051125547,1.599133557,0.378423964,0.561723954,0.847111519
ARNTL,35.6090726,43.86318499,39.59759284,65.01796725,49.10649935,46.87350406
BTBD10,77.24895836,64.09024957,68.1154746,80.84081923,110.5413613,84.58565391
PTH,0.303055937,0.454540777,0.266522259,0,0.177386512,0.188247004
FAR1,87.73469378,76.22080656,85.74401833,111.5641148,136.0258901,107.9596569
FAR1-IT1,0.333361531,0.142043993,0.190373042,0.543984448,0.354773024,1.003984023
AC027779.1,0.545500687,0.340905583,0.799566778,0.473029955,0.266079768,0.376494008
SPON1,129.6473299,84.45935815,261.9152318,298.5292043,268.858823,168.1359493
SPON1-AS1,6.364174678,9.033997945,10.66089038,10.4303105,8.011957449,9.192728707
RRAS2,46.7009199,55.39715721,41.84399474,75.44827775,94.45831753,85.99750644
COPB1,58.12612873,86.36274765,48.50705122,49.9756147,57.88713168,51.32868316
PSMA1,63.30838525,55.11306923,47.13636532,80.46239526,80.7699917,72.34959863
PDE3B,81.00685198,98.37966945,60.84322438,148.4131482,161.8060632,163.6180212
CYP2R1,13.84965632,12.18737459,13.8972321,21.94858989,19.06905002,23.93874404
CALCB,2.727503434,3.920414203,2.817521029,4.209966595,2.246895816,2.039342546
INSC,0.878862217,1.676119116,2.969819463,0.425726959,0.295644186,0.564741013
AC087379.2,1.212223748,1.278395936,0.951865212,0.662241936,0.739110466,0.533366512
AC087379.1,0.848556624,0.539767173,0.571119127,0.449378457,0,0.156872504
SOX6,666.7533671,544.1705366,894.9817473,463.0490225,536.5350693,568.1294588
AC103794.1,20.78963728,7.840828405,23.68240648,9.224084113,8.218908379,13.2714138
C11orf58,138.0722849,111.3340816,150.8896735,108.3948141,105.9588764,119.5054732
PLEKHA7,73.73350949,42.78365065,97.85174384,58.93953233,51.11687981,53.3366512
RPS13,268.6287826,195.7934397,134.2891442,45.83660259,83.3125317,25.88396308
PIK3C2A,141.0119275,123.975997,130.1390118,120.2442144,113.8525761,116.8700151
NUCB2,64.85397053,59.34598021,56.4646444,62.3689995,56.91150586,58.01145181
AC124798.2,0,0.39772318,0.190373042,0.189211982,0.147822093,0.313745007
NCR3LG1,10.81909695,6.56243247,6.015788142,38.26812332,32.60955375,31.87649272
AC124798.1,4.848894993,4.005640598,2.474849552,10.71412847,12.59444234,11.32619476
KCNJ11,0,0.284087986,0,1.277180877,2.80861977,1.75697204
ABCC8,5.72775721,6.619250067,8.947532997,44.44116423,40.29630259,53.83864321
AC124798.3,0.24244475,0,0.418820693,1.986725809,2.010380467,2.66683256
USH1C,0.697028655,0.624993569,0.418820693,10.66682547,5.853754889,3.702191083
OTOG,0.363667124,0.681811166,0.533044519,1.087968895,1.093883489,0.407868509
KCNC1,69.85439349,35.99394779,63.47037236,103.6172115,94.78352613,99.39441824
SERGEF,65.490388,58.32326346,64.9933567,124.1467116,159.322652,123.8665288
TPH1,4.57614465,4.289728584,7.119951789,5.700010952,5.676368377,4.643426105
SAAL1,13.9708787,14.43166967,16.48630548,14.80583758,16.8221542,17.03635388
MRGPRX3,0.24244475,0.59658477,0.266522259,0.425726959,0.20695093,0.250996006
SAA4,0.333361531,0.59658477,0.647268344,0.260166475,0.20695093,0.125498003
SAA2,0.151527969,0.710219964,0,0.189211982,0.20695093,0.313745007
SAA1,0.272750343,0.227270389,0.799566778,0.165560484,0,0.564741013
HPS5,31.82087339,24.51679317,32.17304418,32.71002136,29.77136956,33.28834525
GTF2H1,45.33716818,44.31772577,43.06238221,43.28224084,46.32744399,44.551791
LDHA,66.58138937,73.15265632,38.11268311,31.00711352,56.73411935,37.08465984
LDHC,2.030474778,4.119275793,2.77944642,0.165560484,0.177386512,0.501992011
LDHAL6A,18.42580097,20.45433497,14.54450045,12.01496084,8.071086286,12.64392378
TSG101,50.70125827,50.96538464,47.82170827,54.61130825,54.87156098,53.02290619
AC027544.2,0.393972718,0.426131979,0.342671476,0.283817973,0.266079768,0.43924301
UEVLD,54.3985407,24.51679317,62.25198489,43.94448278,35.3886091,47.34412157
SPTY2D1OS,14.66790735,8.74990996,14.31605279,15.87015497,12.35792699,13.77340581
SPTY2D1,24.97180921,27.47130822,17.36202147,16.39048792,17.94560211,16.84810688
TMEM86A,0.939473405,1.249987137,1.066089038,2.38880127,1.892122792,2.635458059
IGSF22,4.000338369,3.835187807,2.817521029,9.46059909,9.194534194,9.31822671
AC103974.1,7.455176052,6.36357088,3.502863982,40.20754613,31.24959049,43.98704999
PTPN5,11.36459764,15.8805184,4.607027628,72.39723454,76.8083596,81.22858233
AC103974.2,0.424278312,0.340905583,0,2.459755764,2.039944886,3.482569578
ZDHHC13,22.06247222,17.7839079,20.29376633,25.78013252,34.73819189,29.74302667
CSRP3,2.000169185,2.954515051,1.941805033,1.773862329,1.773865118,2.258964051
CSRP3-AS1,3.151781745,4.289728584,3.426714765,2.719922239,3.725116748,2.541334557
E2F8,1.63650206,1.59089272,1.332611297,0.425726959,0.325208605,0.376494008
NAV2,393.4575231,317.184236,572.6040372,759.496895,708.5112925,785.8371192
NAV2-IT1,0.424278312,0.482949576,0.913790604,0.425726959,0.473030698,0.533366512
NAV2-AS5,1.363751717,1.051125547,3.198267114,0.851453918,0.975625815,1.725597539
NAV2-AS4,5.121645336,1.278395936,7.462623265,2.885482723,2.187766979,5.521912124
AC009549.1,0.272750343,0.568175971,0.456895302,0.851453918,1.596478606,0.533366512
NAV2-AS3,12.15254308,4.431772577,7.196101006,24.81042111,15.04828908,18.79332592
NAV2-AS2,5.15195093,2.926106253,5.977713534,7.119100816,6.208527913,6.306274642
NAV2-AS1,7.637009614,1.19316954,9.670950558,2.530710257,3.104263956,3.859063587
HTATIP2,2.151697153,2.301112684,2.360625727,7.024494825,10.55449745,7.749501675
PRMT3,53.76212323,28.86333935,43.17660604,73.08312797,67.87990518,53.55627271
SLC6A5,0.515195093,0.511358374,0.571119127,0.21286348,0.325208605,0.219621505
NELL1,74.09717661,47.7267816,22.61631745,117.1458682,165.8859529,150.0642369
AC090857.2,5.545923648,1.079534346,0.951865212,4.919511527,3.606859073,5.616035626
AC130307.1,4.757978212,0.312496784,0.380746085,2.790876732,4.552920469,0.43924301
ANO5,117.7978427,43.35182662,32.21111879,159.3874432,263.5076633,100.4925258
AC116534.1,79.00668279,5.397671728,16.98127539,53.68889984,59.36535261,13.96165281
AC107886.1,0.272750343,0.170452791,0,0.354772466,0.325208605,0.470617511
AC104009.1,4.697367024,3.749961411,2.132178076,5.770965445,5.528546284,5.270916119
SLC17A6,3.212392933,6.051074095,1.941805033,6.385904386,16.46738118,5.396414122
AC040936.1,0.515195093,0.113635194,0,0.804150923,0.561723954,0.470617511
LINC01495,0.545500687,0.284087986,0.456895302,0.402075461,0.236515349,0.282370506
FANCF,4.90950618,4.488590174,4.073983109,4.872208532,6.238092331,3.921812588
GAS2,21.6684995,20.56797016,21.43600458,20.19837906,33.08258445,20.45617446
SVIP,10.97062492,16.73278236,14.92524653,2.90913422,4.227711864,3.796314586
AC006299.1,2.515364278,6.846520455,5.101997539,4.446481573,6.149399075,3.357071576
CCDC179,0.515195093,0.880672756,0.685342953,0.354772466,0.502595117,0.407868509
LINC02718,1.272834936,2.073842296,1.180312863,3.311209682,2.483411165,0.941235021
LINC02726,0.363667124,0.482949576,0.913790604,0.614938941,1.123447908,0.43924301
AC100768.1,0.303055937,0.312496784,0.418820693,0.425726959,0.295644186,0.188247004
LUZP2,220.412583,379.9960897,430.7380459,781.9421663,737.0409565,740.2185952
LINC02699,0.424278312,0.482949576,1.903730425,0.591287443,0.798239303,1.913844543
ANO3,10.78879136,5.681759714,9.442502907,92.43005311,102.470275,95.19023514
AC021698.1,0.151527969,0.085226396,0.49496991,0.662241936,0.65041721,2.792330563
ANO3-AS1,0.939473405,0.653402367,0.685342953,1.679256339,3.340779305,3.576693081
MUC15,0.57580628,0.142043993,0.266522259,2.010377307,2.128638141,3.608067581
SLC5A12,1.303140529,2.38633908,2.360625727,2.530710257,4.612049306,4.266932096
FIBIN,9.758401173,16.76119116,19.07537886,11.32906741,20.81335072,12.39292778
BBOX1,38.39718723,41.87456909,82.58382583,40.27850063,37.16247422,34.16683127
BBOX1-AS1,54.12579036,27.38608182,144.0362439,57.212973,49.69778772,51.79930067
CCDC34,25.42639312,29.91446489,23.79663031,14.00168665,15.16654676,9.098605205
LGR4,73.06678643,98.80580143,148.605197,52.08059799,51.79686144,53.71314521
AC100771.2,4.030643963,19.14753024,3.579013199,5.605404961,4.31640512,6.431772645
LIN7C,29.18428674,48.26654877,17.59046913,20.97887848,49.78648097,21.993525
BDNF-AS,47.88283806,30.88036405,54.86551084,157.8500958,179.0716836,282.5273789
LINC00678,1.272834936,0.79544636,2.246401901,0.898756914,0.798239303,2.22758955
BDNF,12.18284867,15.56802162,12.03157628,95.83586879,191.4296106,155.6175235
AC103796.1,1.87894681,2.954515051,3.084043288,25.21249658,19.60120955,42.38695045
AC090159.1,0.939473405,1.249987137,1.370685906,0.946059909,1.212141164,1.098107525
KIF18A,6.485397053,9.658991514,9.175980648,3.192952193,5.144208842,4.110059593
METTL15,111.3730569,92.81154493,160.0656541,95.38649033,116.2768585,102.3122468
LINC02742,2.879031402,5.198810138,5.901564317,25.89839001,15.78739955,9.129979706
AC090791.1,0.757639843,0.653402367,0.913790604,2.436104266,6.119834657,6.306274642
LINC02755,7.909759957,8.15332519,8.947532997,31.00711352,50.58472028,67.07868251
AC090124.1,0,0,0,0.567635945,1.30083442,1.505976034
AC110058.1,1.151612561,1.363622331,1.408760514,2.507058759,5.380724191,5.365039621
LINC02546,0.787945436,0.539767173,0.951865212,0.875105416,0.65041721,1.160856526
AC107973.1,4.030643963,2.357930281,3.084043288,6.929888834,6.947638378,10.32221073
LINC01616,0,0.426131979,0,1.087968895,1.714736281,0.941235021
KCNA4,0.697028655,0.738628763,0.571119127,9.531553584,11.50055885,10.29083623
AL358944.1,21.72911069,8.920362751,9.556726733,12.13321833,16.14217257,3.357071576
ARL14EP,30.69956642,25.8235979,19.07537886,25.07058759,30.27396468,28.99003865
MPPED2,223.0491697,153.2938771,147.9960032,350.2077268,343.7454954,263.8281764
AL353699.1,5.273173305,1.136351943,3.007894071,3.192952193,4.523356051,4.925796611
MPPED2-AS1,11.5464312,9.34649473,5.749265883,11.13985543,11.91446071,10.19671273
AL122014.1,17.39541079,11.81806021,16.25785783,23.9589672,28.44097072,22.84063651
DCDC1,83.06763235,85.22639571,177.1611533,26.44237446,31.54523468,29.08416216
DNAJC24,39.88216132,41.13594033,42.30089004,30.86520453,34.79732073,36.45716982
IMMP1L,80.37043451,48.35177517,74.28356118,58.18268441,70.36331634,58.88993783
ELP4,287.6000843,124.2884937,216.2257017,178.8289743,181.8211746,162.6454117
AC131571.1,234.3531561,84.94230773,241.5453163,153.9239472,115.0647173,151.0368464
PAX6,40.82163472,44.54499616,27.22334508,22.27971086,17.94560211,17.8520909
PAUPAR,28.57817486,30.99399924,45.61338098,8.372630195,10.4658042,12.39292778
AL035078.1,0.878862217,1.704527914,1.218387472,0.331120968,0.236515349,0.345119508
RCN1,38.82146554,39.8007268,37.80808624,31.14902251,21.52289676,24.78585556
AL078612.1,2.303225122,2.244295087,3.655162416,2.010377307,0.946061396,2.604083559
AL078612.2,0.333361531,0.284087986,0.723417561,0.425726959,0.266079768,0.627490014
EIF3M,57.3078777,51.78923979,39.82604049,53.14491539,52.24032772,45.39890252
CCDC73,11.18276408,18.92025985,11.72697942,6.882585838,6.770251867,8.471115191
PRRG4,1.091001373,1.306804734,0.913790604,0.82780242,0.975625815,1.600099536
QSER1,95.25048102,86.10706847,82.50767661,85.23999781,93.89659357,84.61702841
DEPDC7,1.606196466,1.505666324,0.875715995,0.875105416,1.123447908,0.90986052
TCP11L1,43.70066612,39.20414203,39.48336901,69.6773123,63.0017761,76.39690922
LINC00294,4.90950618,5.255627736,3.502863982,7.213706807,8.544116984,6.745517652
CSTF3,112.4034471,101.6182725,89.70377762,78.09724549,101.5242136,86.24850244
CSTF3-DT,6.939980959,3.011332648,9.785174384,3.547724659,2.394717909,2.698207061
HIPK3,78.58240448,65.93682148,112.5485427,70.55241772,78.67091798,72.38097313
KIAA1549L,158.8922278,117.6408349,147.9579286,267.2619243,270.2187863,251.7489937
AL049629.1,11.66765358,14.26121688,12.5646208,10.57221948,7.272846983,11.51444176
C11orf91,0.424278312,2.556791871,0.533044519,0.260166475,0.266079768,0.43924301
CD59,34.03318173,59.23234502,36.2851019,21.38095394,36.3346705,22.2758955
FBXO3,32.15423492,28.52243376,28.40365794,33.46686928,38.43374422,35.79830531
LMO2,23.5777519,12.75555056,38.45535458,5.368889984,6.888509541,14.27539782
AC090469.1,0.878862217,1.335213533,1.218387472,1.182574886,1.005190233,1.411852532
CAPRIN1,107.7666912,104.4307435,94.65347672,83.86821094,92.18185729,75.86354271
NAT10,28.21450774,36.44848857,23.18743657,32.47350638,30.18527142,35.92380331
ABTB2,34.48776564,42.21547468,33.08683478,26.39507146,25.070627,32.22161223
CAT,42.82180391,17.8407255,47.36481297,61.75406056,56.79324819,61.52539589
ELF5,0.363667124,0.340905583,0.342671476,0.21286348,0.354773024,1.098107525
AL137224.1,0.272750343,0.511358374,0.571119127,0.21286348,0.20695093,0.43924301
EHF,0.57580628,0.369314381,0.533044519,0.331120968,0.85736814,1.254980028
APIP,60.09599232,56.84600594,73.63629283,51.72582553,49.25432144,73.98107267
